customer_id,loan_type_id,loan_amount,interest_rate,tenure_months,emi_amount,loan_start_date,loan_end_date,default_flag
7,3,2140578,11.52,60,35676.3,2024-06-24,2029-05-29,False
8,5,3877635,9.04,12,323136.25,2025-09-26,2026-09-21,False
5,1,3260283,12.31,120,27169.03,2023-08-03,2033-06-11,False
5,1,1234679,7.05,24,51444.96,2020-09-08,2022-08-29,False
8,2,2506982,10.29,360,6963.84,2021-07-10,2051-02-03,False
10,1,241603,14.52,48,5033.4,2022-12-27,2026-12-06,False
1,4,385345,7.9,120,3211.21,2019-03-26,2029-02-01,False
3,3,4147741,12.74,240,17282.25,2018-03-19,2037-12-04,True
9,5,2553236,7.16,60,42553.93,2018-06-22,2023-05-27,False
2,1,2106048,12.2,12,175504.0,2021-01-18,2022-01-13,False
8,1,4793065,7.17,24,199711.04,2025-11-05,2027-10-26,False
1,1,796056,14.48,240,3316.9,2024-08-14,2044-05-01,False
10,5,3756112,15.76,84,44715.62,2022-01-07,2028-12-01,False
9,2,3626754,9.16,60,60445.9,2022-06-15,2027-05-20,False
6,4,4212425,10.58,360,11701.18,2021-04-11,2050-11-05,False
4,1,4122915,8.38,48,85894.06,2019-09-28,2023-09-07,False
4,1,4642383,9.37,240,19343.26,2022-07-01,2042-03-18,False
10,1,1871304,7.01,360,5198.07,2024-06-14,2054-01-08,False
10,2,542461,8.81,48,11301.27,2018-03-13,2022-02-20,False
3,1,596487,11.73,84,7101.04,2020-10-18,2027-09-12,True
2,1,440829,11.23,360,1224.53,2025-05-14,2054-12-08,False
1,1,4085947,12.53,84,48642.23,2021-06-21,2028-05-15,False
9,1,865584,15.04,48,18033.0,2017-12-08,2021-11-17,True
9,2,1476723,12.9,84,17580.04,2017-04-03,2024-02-26,False
3,5,957019,7.49,36,26583.86,2022-01-02,2024-12-17,False
10,5,3701545,11.34,36,102820.69,2024-09-19,2027-09-04,True
7,3,3870951,15.04,84,46082.75,2021-03-18,2028-02-10,False
9,2,4635247,8.76,240,19313.53,2025-06-19,2045-03-06,False
4,5,1769788,7.07,36,49160.78,2022-11-23,2025-11-07,False
6,2,2894822,15.08,36,80411.72,2017-04-16,2020-03-31,False
5,2,3467737,10.88,12,288978.08,2024-02-20,2025-02-14,False
1,4,2380469,10.04,240,9918.62,2024-06-22,2044-03-09,False
7,4,2441323,7.49,48,50860.9,2024-10-01,2028-09-10,False
5,2,3905566,12.82,24,162731.92,2025-02-06,2027-01-27,False
5,5,3409322,12.31,84,40587.17,2024-06-26,2031-05-21,False
3,1,3917813,15.08,12,326484.42,2021-06-21,2022-06-16,True
9,1,1131068,7.36,84,13465.1,2018-03-05,2025-01-27,False
8,2,1964654,10.61,48,40930.29,2021-02-06,2025-01-16,False
5,2,4879382,11.98,240,20330.76,2016-09-23,2036-06-10,False
9,1,4654049,16.0,24,193918.71,2020-12-29,2022-12-19,True
10,2,3116175,10.37,84,37097.32,2018-07-25,2025-06-18,False
2,5,2398894,15.28,180,13327.19,2021-05-17,2036-02-28,False
10,2,4739167,10.71,240,19746.53,2016-11-04,2036-07-22,False
8,4,2589978,9.26,12,215831.5,2024-06-14,2025-06-09,False
8,4,2193865,8.26,240,9141.1,2020-02-14,2039-11-01,False
3,4,1951887,10.09,360,5421.91,2018-06-02,2047-12-27,False
3,2,3268012,10.53,36,90778.11,2020-07-14,2023-06-29,False
3,2,3756337,12.32,240,15651.4,2022-12-04,2042-08-21,False
10,3,1755446,7.09,180,9752.48,2022-10-14,2037-07-27,False
8,4,4423166,8.43,180,24573.14,2020-07-05,2035-04-18,False
6,5,394358,13.73,24,16431.58,2018-07-02,2020-06-21,False
1,4,4897607,10.5,120,40813.39,2024-09-17,2034-07-27,False
7,2,1884770,15.65,48,39266.04,2022-07-25,2026-07-04,False
2,4,1382596,7.43,240,5760.82,2018-09-11,2038-05-29,False
1,5,3221778,9.91,48,67120.38,2018-09-08,2022-08-18,False
5,5,4593572,8.2,84,54685.38,2020-03-01,2027-01-24,False
6,1,3295460,8.21,84,39231.67,2018-12-04,2025-10-28,False
9,1,1696765,8.22,240,7069.85,2023-03-23,2042-12-08,False
8,4,1477188,11.23,84,17585.57,2019-05-25,2026-04-18,False
10,5,1515113,8.11,360,4208.65,2024-03-01,2053-09-25,False
2,5,1281559,14.12,60,21359.32,2021-05-04,2026-04-08,False
6,1,2674854,7.79,240,11145.23,2017-03-28,2036-12-13,False
5,2,839365,15.34,120,6994.71,2022-09-09,2032-07-18,False
8,1,1580709,14.85,84,18817.96,2023-12-03,2030-10-27,False
1,1,591614,11.07,24,24650.58,2017-12-13,2019-12-03,False
6,3,4379434,7.6,60,72990.57,2019-03-16,2024-02-18,False
5,4,415840,7.63,12,34653.33,2020-02-10,2021-02-04,True
2,4,3550135,13.92,24,147922.29,2024-09-15,2026-09-05,False
10,5,2420569,7.88,240,10085.7,2019-08-23,2039-05-10,False
2,1,704832,14.87,120,5873.6,2025-05-03,2035-03-12,False
2,1,1696463,7.37,360,4712.4,2024-09-17,2054-04-13,False
8,3,421442,9.2,48,8780.04,2018-04-14,2022-03-24,False
5,5,573979,11.25,120,4783.16,2019-10-25,2029-09-02,False
6,3,4980748,11.43,24,207531.17,2021-08-15,2023-08-05,False
1,5,2238972,8.89,12,186581.0,2017-09-16,2018-09-11,False
6,2,2260613,10.5,360,6279.48,2023-02-22,2052-09-17,False
1,2,478000,12.86,84,5690.48,2019-12-06,2026-10-30,False
7,4,2010070,13.24,120,16750.58,2020-04-26,2030-03-05,False
5,2,2739996,14.64,12,228333.0,2019-06-19,2020-06-13,False
8,5,4002304,11.49,12,333525.33,2021-06-29,2022-06-24,False
7,1,1579384,15.74,240,6580.77,2017-01-28,2036-10-15,False
8,2,3994363,7.39,48,83215.9,2018-11-02,2022-10-12,True
9,2,3572362,11.92,120,29769.68,2022-10-21,2032-08-29,False
5,2,4175442,14.93,60,69590.7,2021-04-15,2026-03-20,False
10,1,2057877,11.42,360,5716.32,2018-06-23,2048-01-17,False
1,5,2059799,14.67,24,85824.96,2020-08-28,2022-08-18,False
4,5,744086,13.51,360,2066.91,2021-01-18,2050-08-14,False
8,5,1983139,14.01,360,5508.72,2024-09-04,2054-03-31,False
3,4,622919,14.28,240,2595.5,2017-04-19,2037-01-04,False
8,5,676882,13.54,240,2820.34,2023-08-28,2043-05-15,False
5,1,3539149,10.11,60,58985.82,2024-07-09,2029-06-13,False
1,4,1825048,10.78,12,152087.33,2022-11-11,2023-11-06,True
10,5,4971095,14.61,36,138085.97,2018-02-16,2021-01-31,False
1,3,2203355,7.76,12,183612.92,2023-11-12,2024-11-06,False
1,2,2580256,9.07,24,107510.67,2020-05-30,2022-05-20,False
4,4,55797,10.75,24,2324.88,2019-02-12,2021-02-01,False
6,5,2343904,14.16,120,19532.53,2022-11-11,2032-09-19,False
2,1,2048981,13.17,180,11383.23,2018-09-24,2033-07-07,False
7,1,1137939,14.64,36,31609.42,2019-01-11,2021-12-26,False
8,1,95133,14.78,240,396.39,2025-01-29,2044-10-16,False
10,5,3871675,7.84,60,64527.92,2023-06-10,2028-05-14,False
1,2,4530441,13.73,84,53933.82,2025-04-14,2032-03-08,False
3,5,426669,11.6,360,1185.19,2020-12-06,2050-07-02,False
1,1,708729,8.84,84,8437.25,2019-07-12,2026-06-05,False
10,3,1867287,13.82,60,31121.45,2018-09-20,2023-08-25,False
2,4,674342,13.36,48,14048.79,2023-12-27,2027-12-06,True
3,5,4203497,7.94,48,87572.85,2020-03-04,2024-02-12,False
7,3,802844,7.94,120,6690.37,2024-12-27,2034-11-05,False
10,2,1439751,13.12,84,17139.89,2020-02-13,2027-01-07,False
6,2,2376730,10.86,180,13204.06,2025-12-05,2040-09-17,False
7,2,88760,13.57,180,493.11,2017-11-24,2032-09-06,False
3,4,1677316,11.11,120,13977.63,2025-02-11,2034-12-21,False
6,2,2349216,12.02,360,6525.6,2023-07-03,2053-01-26,False
8,5,2294824,8.15,36,63745.11,2025-12-11,2028-11-25,False
7,2,2450678,11.03,240,10211.16,2017-03-15,2036-11-30,False
10,2,640119,10.48,120,5334.32,2024-02-14,2033-12-23,False
7,3,4138580,15.96,60,68976.33,2022-11-21,2027-10-26,False
6,4,895022,7.96,36,24861.72,2024-02-21,2027-02-05,False
9,3,4494831,12.79,48,93642.31,2023-06-01,2027-05-11,False
5,1,4622072,13.86,48,96293.17,2018-09-30,2022-09-09,False
8,2,1161416,10.98,180,6452.31,2023-02-08,2037-11-21,False
10,3,3678604,9.53,60,61310.07,2018-12-03,2023-11-07,False
4,5,3386498,9.57,240,14110.41,2025-03-16,2044-12-01,False
10,2,4932709,10.73,180,27403.94,2022-05-07,2037-02-17,False
10,3,849226,8.35,240,3538.44,2023-05-17,2043-02-01,False
7,3,4187843,7.28,180,23265.79,2023-03-26,2038-01-06,False
7,5,1849770,11.81,360,5138.25,2020-03-19,2049-10-13,False
7,3,751895,15.53,12,62657.92,2023-11-16,2024-11-10,False
3,3,3673064,10.04,240,15304.43,2025-06-28,2045-03-15,False
7,1,2461526,10.91,36,68375.72,2023-12-31,2026-12-15,False
6,4,2969466,15.62,120,24745.55,2019-10-18,2029-08-26,True
4,1,1030327,7.15,180,5724.04,2021-12-30,2036-10-12,False
6,5,1818111,14.61,120,15150.92,2022-11-21,2032-09-29,False
9,1,1628577,15.83,60,27142.95,2024-08-23,2029-07-28,False
1,2,714927,11.3,48,14894.31,2018-11-09,2022-10-19,False
10,1,3419650,9.74,240,14248.54,2024-11-05,2044-07-23,False
5,4,237878,11.24,60,3964.63,2017-10-13,2022-09-17,False
7,3,3706726,12.65,12,308893.83,2018-06-11,2019-06-06,False
7,2,1628779,11.26,240,6786.58,2020-01-24,2039-10-11,False
7,2,1817648,12.55,36,50490.22,2025-12-12,2028-11-26,True
5,4,2962286,10.48,84,35265.31,2022-09-24,2029-08-18,True
6,2,1245520,10.84,120,10379.33,2021-12-15,2031-10-24,True
8,3,3501334,15.3,48,72944.46,2024-05-13,2028-04-22,False
5,3,3029648,15.68,84,36067.24,2023-03-04,2030-01-26,False
4,3,4186831,13.0,180,23260.17,2017-12-09,2032-09-21,False
4,2,4870263,10.97,48,101463.81,2024-10-26,2028-10-05,False
3,5,1916227,10.59,36,53228.53,2024-03-27,2027-03-12,False
6,1,2182074,11.88,36,60613.17,2022-05-06,2025-04-20,False
4,1,502911,10.94,36,13969.75,2016-08-16,2019-08-01,False
5,2,2290855,10.69,48,47726.15,2022-09-14,2026-08-24,False
2,2,2380861,11.97,12,198405.08,2023-12-04,2024-11-28,False
6,1,4779450,8.0,12,398287.5,2018-12-03,2019-11-28,False
8,5,1995635,8.51,360,5543.43,2018-09-13,2048-04-08,False
6,3,243407,7.54,240,1014.2,2024-03-04,2043-11-20,False
7,1,4924527,7.28,180,27358.48,2021-07-02,2036-04-14,False
1,2,4844175,12.21,240,20184.06,2025-12-24,2045-09-10,False
4,4,480009,15.76,240,2000.04,2017-08-26,2037-05-13,False
3,1,1318910,8.75,36,36636.39,2025-10-30,2028-10-14,False
5,4,3011692,7.25,60,50194.87,2017-05-08,2022-04-12,False
6,3,3578438,15.56,120,29820.32,2017-01-31,2026-12-10,False
2,2,1992338,7.06,120,16602.82,2022-04-06,2032-02-13,False
6,4,4309452,8.84,240,17956.05,2026-04-25,2046-01-10,False
5,3,701581,10.05,84,8352.15,2024-06-03,2031-04-28,False
5,1,4404686,9.89,120,36705.72,2022-01-05,2031-11-14,False
2,4,260093,9.46,12,21674.42,2022-09-28,2023-09-23,False
10,2,3170078,8.13,84,37739.02,2020-08-06,2027-07-01,False
2,2,1520482,9.84,36,42235.61,2026-03-23,2029-03-07,False
10,1,4695954,7.83,60,78265.9,2020-02-04,2025-01-08,False
8,1,2064386,10.11,84,24576.02,2022-12-13,2029-11-06,False
10,2,4342319,8.34,180,24123.99,2026-04-30,2041-02-10,False
7,5,408778,7.37,48,8516.21,2022-11-16,2026-10-26,False
2,4,4244366,13.16,84,50528.17,2021-05-01,2028-03-25,False
2,5,1454395,8.94,60,24239.92,2018-05-03,2023-04-07,False
6,2,1968718,9.4,360,5468.66,2023-07-15,2053-02-07,False
4,3,3809802,14.82,84,45354.79,2019-07-30,2026-06-23,False
6,5,1396896,8.31,360,3880.27,2026-04-25,2055-11-19,False
10,3,4285850,9.91,36,119051.39,2017-08-23,2020-08-07,False
8,3,4800068,7.8,12,400005.67,2018-05-19,2019-05-14,False
5,2,4343536,7.42,360,12065.38,2019-12-14,2049-07-09,False
8,4,1439634,12.19,60,23993.9,2020-02-20,2025-01-24,False
8,5,3645660,11.82,360,10126.83,2021-05-13,2050-12-07,False
5,5,1276224,10.48,84,15193.14,2018-09-09,2025-08-03,False
6,2,57010,13.13,240,237.54,2020-11-24,2040-08-11,False
9,3,939666,11.24,180,5220.37,2017-03-14,2031-12-26,False
5,4,615217,14.57,120,5126.81,2018-02-10,2027-12-20,False
4,4,1564201,12.24,24,65175.04,2019-07-07,2021-06-26,False
1,4,4931518,9.08,60,82191.97,2019-10-07,2024-09-10,False
5,3,603459,11.41,84,7184.04,2022-07-25,2029-06-18,False
4,5,63004,7.53,360,175.01,2019-12-17,2049-07-12,False
6,1,3306797,9.87,240,13778.32,2017-05-04,2037-01-19,False
7,2,4574433,14.7,84,54457.54,2019-01-25,2025-12-19,False
1,4,1734037,8.25,360,4816.77,2017-06-23,2047-01-17,False
5,5,4918294,9.98,24,204928.92,2020-07-23,2022-07-13,False
8,1,3058670,7.37,360,8496.31,2017-08-24,2047-03-20,False
2,4,1085833,8.18,360,3016.2,2023-03-06,2052-09-29,False
8,4,3353248,7.53,60,55887.47,2021-02-17,2026-01-22,False
5,3,1715324,15.8,180,9529.58,2019-12-07,2034-09-19,False
10,3,1463209,10.92,84,17419.15,2024-10-12,2031-09-06,False
8,5,2603979,12.76,60,43399.65,2022-07-11,2027-06-15,False
8,2,866185,11.02,12,72182.08,2017-03-06,2018-03-01,False
2,3,883872,11.1,120,7365.6,2016-08-11,2026-06-20,False
1,5,4966473,14.03,48,103468.19,2025-06-20,2029-05-30,False
6,2,4610183,14.98,120,38418.19,2017-03-22,2027-01-29,True
2,2,148883,13.85,84,1772.42,2025-10-24,2032-09-17,True
9,5,1781279,12.08,12,148439.92,2024-04-18,2025-04-13,False
3,4,1404709,12.14,120,11705.91,2017-09-16,2027-07-26,False
8,3,3126919,14.38,240,13028.83,2023-03-11,2042-11-26,False
7,4,375989,13.54,36,10444.14,2018-04-16,2021-03-31,True
7,2,3116570,13.06,120,25971.42,2025-10-21,2035-08-30,True
6,5,3294388,11.14,36,91510.78,2017-07-30,2020-07-14,False
6,1,1886011,7.09,240,7858.38,2021-04-06,2040-12-22,False
10,1,967822,9.18,36,26883.94,2017-03-11,2020-02-24,True
8,4,692222,12.93,180,3845.68,2025-02-15,2039-11-29,False
8,2,126005,15.77,84,1500.06,2018-03-09,2025-01-31,False
2,5,4656594,8.98,180,25869.97,2019-03-04,2033-12-15,False
10,1,3327184,7.62,60,55453.07,2021-07-19,2026-06-23,False
9,2,4894364,7.92,12,407863.67,2024-01-24,2025-01-18,False
8,2,1396933,14.4,36,38803.69,2016-10-24,2019-10-09,False
2,5,3618876,13.5,120,30157.3,2019-10-03,2029-08-11,False
10,5,3832411,13.59,24,159683.79,2017-06-08,2019-05-29,False
1,4,3269588,8.3,180,18164.38,2025-03-12,2039-12-24,False
2,3,2467498,11.53,180,13708.32,2026-06-18,2041-03-31,False
1,1,4397518,7.01,360,12215.33,2020-11-10,2050-06-06,False
8,1,3043596,15.53,240,12681.65,2017-04-18,2037-01-03,False
4,3,4966701,13.77,360,13796.39,2021-11-06,2051-06-02,False
4,4,4821080,13.79,360,13391.89,2019-12-03,2049-06-28,False
6,2,1829268,7.65,12,152439.0,2024-01-25,2025-01-19,False
10,5,3097867,10.8,180,17210.37,2022-12-25,2037-10-07,False
6,1,125633,13.16,120,1046.94,2019-11-30,2029-10-08,False
7,4,1819684,10.55,12,151640.33,2018-09-27,2019-09-22,False
3,5,4738977,13.86,180,26327.65,2019-02-09,2033-11-22,False
4,1,1175150,15.68,48,24482.29,2016-07-11,2020-06-20,False
5,5,2041116,12.12,12,170093.0,2025-01-20,2026-01-15,False
4,2,3134438,13.85,60,52240.63,2017-01-03,2021-12-08,False
2,1,322561,14.36,48,6720.02,2018-01-30,2022-01-09,False
7,5,2746367,11.83,180,15257.59,2021-05-07,2036-02-18,False
5,5,1395471,7.28,12,116289.25,2022-01-15,2023-01-10,False
3,3,2872337,12.36,240,11968.07,2025-06-03,2045-02-18,False
1,4,710265,15.11,24,29594.38,2017-05-10,2019-04-30,False
3,2,844619,11.38,48,17596.23,2017-10-14,2021-09-23,False
7,5,1420564,9.37,360,3946.01,2019-03-22,2048-10-15,False
3,2,515649,11.49,12,42970.75,2025-08-25,2026-08-20,False
3,3,686217,9.72,84,8169.25,2021-10-20,2028-09-13,False
7,5,1423742,14.77,48,29661.29,2020-02-13,2024-01-23,False
4,5,2276627,9.6,24,94859.46,2025-11-28,2027-11-18,False
6,5,930931,7.73,240,3878.88,2022-07-28,2042-04-14,False
9,1,2406649,14.01,360,6685.14,2024-07-24,2054-02-17,False
10,1,1356017,14.45,84,16143.06,2018-08-15,2025-07-09,True
5,5,2108653,14.11,60,35144.22,2025-04-30,2030-04-04,False
7,1,2180529,8.27,12,181710.75,2018-05-09,2019-05-04,False
2,3,773495,8.1,36,21485.97,2023-04-21,2026-04-05,False
6,4,3738694,8.46,48,77889.46,2023-05-11,2027-04-20,False
6,3,1726359,12.86,60,28772.65,2021-09-11,2026-08-16,False
6,2,4034934,14.71,120,33624.45,2018-11-16,2028-09-24,False
7,1,219870,14.45,84,2617.5,2024-12-20,2031-11-14,False
2,1,3565119,13.03,84,42441.89,2021-09-03,2028-07-28,False
5,1,3793615,13.86,36,105378.19,2024-05-22,2027-05-07,False
1,4,2229978,14.64,360,6194.38,2021-11-16,2051-06-12,False
9,1,96123,9.08,120,801.02,2021-05-04,2031-03-13,False
4,5,2559661,9.44,24,106652.54,2016-07-26,2018-07-16,False
7,5,362569,14.02,120,3021.41,2020-02-19,2029-12-28,False
9,5,1737267,10.54,240,7238.61,2018-08-05,2038-04-22,False
8,2,3140424,14.84,180,17446.8,2021-03-03,2035-12-15,False
8,1,4771005,12.82,360,13252.79,2019-01-13,2048-08-08,False
5,1,634673,8.62,24,26444.71,2022-07-10,2024-06-29,False
6,3,885646,7.65,180,4920.26,2021-04-07,2036-01-19,False
10,2,1203416,14.54,36,33428.22,2019-10-27,2022-10-11,False
5,4,4281342,12.86,60,71355.7,2024-07-15,2029-06-19,False
9,1,4916130,11.02,84,58525.36,2021-05-22,2028-04-15,False
2,5,1508921,8.51,12,125743.42,2018-12-04,2019-11-29,False
1,5,3284602,7.71,48,68429.21,2018-10-09,2022-09-18,False
4,4,53578,15.52,84,637.83,2023-09-25,2030-08-19,False
2,2,3907079,12.76,36,108529.97,2018-07-19,2021-07-03,False
10,5,3671635,12.87,360,10198.99,2020-09-21,2050-04-17,False
1,5,2016001,7.47,84,24000.01,2020-07-09,2027-06-03,False
10,2,905592,11.56,12,75466.0,2023-10-15,2024-10-09,False
6,5,817907,15.74,360,2271.96,2023-08-14,2053-03-09,False
7,2,423146,11.2,12,35262.17,2021-11-30,2022-11-25,False
9,5,2078519,11.14,48,43302.48,2023-09-05,2027-08-15,False
5,1,3203686,9.64,24,133486.92,2024-04-15,2026-04-05,False
6,5,2645892,10.19,60,44098.2,2017-05-09,2022-04-13,False
8,3,60519,15.11,180,336.22,2018-02-20,2032-12-03,False
4,5,4355714,11.2,36,120992.06,2025-10-03,2028-09-17,False
7,1,3499896,11.58,84,41665.43,2022-03-17,2029-02-08,True
2,3,545097,9.73,12,45424.75,2017-10-22,2018-10-17,False
6,2,3637759,12.27,180,20209.77,2017-04-20,2032-02-01,False
4,2,2115777,15.27,60,35262.95,2024-01-14,2028-12-18,True
6,5,1912454,7.62,60,31874.23,2023-04-06,2028-03-10,False
6,2,382321,7.86,48,7965.02,2021-12-02,2025-11-11,False
1,3,3217280,7.35,240,13405.33,2023-09-30,2043-06-17,False
8,4,4029622,12.38,360,11193.39,2024-12-12,2054-07-08,False
9,3,95887,8.25,120,799.06,2023-11-26,2033-10-04,False
1,4,1752699,12.27,180,9737.22,2025-01-03,2039-10-17,False
9,2,4256339,10.64,24,177347.46,2017-04-20,2019-04-10,False
6,2,2298738,7.49,24,95780.75,2025-08-08,2027-07-29,False
10,5,1045261,14.95,60,17421.02,2024-11-26,2029-10-31,False
8,2,587151,14.8,24,24464.62,2019-08-21,2021-08-10,False
10,1,4024788,11.33,60,67079.8,2020-09-12,2025-08-17,False
3,5,818074,9.92,36,22724.28,2023-03-31,2026-03-15,False
3,1,3198687,14.25,240,13327.86,2019-02-27,2038-11-14,True
9,4,3233050,11.8,180,17961.39,2022-08-31,2037-06-13,False
7,3,1656850,14.29,240,6903.54,2017-07-28,2037-04-14,False
5,2,3990072,11.27,48,83126.5,2025-04-18,2029-03-28,False
10,4,1505325,12.73,84,17920.54,2017-12-12,2024-11-05,False
1,5,3329113,11.99,12,277426.08,2021-10-14,2022-10-09,False
3,2,941951,10.58,84,11213.7,2022-01-05,2028-11-29,False
4,1,4670696,7.09,180,25948.31,2024-06-30,2039-04-13,False
4,4,2635851,12.11,36,73218.08,2019-12-15,2022-11-29,False
5,2,4273310,13.66,12,356109.17,2018-11-22,2019-11-17,False
3,2,4652634,9.31,180,25847.97,2018-02-10,2032-11-23,False
1,1,4931404,10.53,60,82190.07,2019-03-05,2024-02-07,False
9,4,2238494,10.92,180,12436.08,2021-01-24,2035-11-07,True
6,5,1332449,9.19,60,22207.48,2017-01-20,2021-12-25,False
3,3,755010,8.39,36,20972.5,2022-03-31,2025-03-15,False
10,1,1172195,12.14,360,3256.1,2022-10-05,2052-04-30,False
10,5,1208533,10.27,24,50355.54,2024-08-23,2026-08-13,False
3,1,4755387,10.84,180,26418.82,2017-06-30,2032-04-12,False
2,1,574573,7.13,180,3192.07,2019-11-05,2034-08-18,False
9,5,1906258,12.6,360,5295.16,2016-07-13,2046-02-06,False
9,5,114967,11.85,240,479.03,2021-11-02,2041-07-20,False
9,1,318742,7.06,120,2656.18,2018-08-27,2028-07-05,False
4,5,1337646,14.31,360,3715.68,2021-11-22,2051-06-18,False
6,3,2237340,13.78,84,26635.0,2021-06-27,2028-05-21,False
3,4,4184436,8.46,12,348703.0,2018-07-30,2019-07-25,True
8,5,4556349,10.68,84,54242.25,2017-03-02,2024-01-25,False
7,4,981015,10.58,24,40875.62,2021-06-27,2023-06-17,False
4,3,3410044,11.47,360,9472.34,2026-06-14,2056-01-08,False
8,1,967581,10.88,84,11518.82,2020-07-23,2027-06-17,False
8,3,2725379,14.06,24,113557.46,2026-06-23,2028-06-12,False
6,4,4717475,14.39,60,78624.58,2019-04-03,2024-03-07,False
8,4,3142350,11.87,84,37408.93,2019-07-07,2026-05-31,True
10,3,1869561,15.63,60,31159.35,2021-08-11,2026-07-16,False
10,2,330886,15.6,180,1838.26,2024-11-10,2039-08-24,False
2,1,2793675,10.63,240,11640.31,2024-02-10,2043-10-28,False
4,2,1774340,7.89,36,49287.22,2020-10-30,2023-10-15,False
7,2,1008749,10.63,24,42031.21,2022-08-17,2024-08-06,False
3,4,3382130,15.43,48,70461.04,2020-01-03,2023-12-13,False
8,3,3082150,15.65,240,12842.29,2026-01-12,2045-09-29,False
7,3,1441542,13.36,48,30032.12,2017-04-26,2021-04-05,False
10,4,2415430,11.0,120,20128.58,2026-03-03,2036-01-10,False
8,2,2325444,8.19,360,6459.57,2023-02-11,2052-09-06,False
10,2,1068955,8.05,360,2969.32,2024-05-12,2053-12-06,False
6,4,2341658,8.17,84,27876.88,2021-01-05,2027-11-30,False
2,3,1432606,14.92,84,17054.83,2018-05-05,2025-03-29,False
8,3,825342,12.48,12,68778.5,2019-03-03,2020-02-26,False
8,3,4806690,13.0,24,200278.75,2019-09-29,2021-09-18,False
2,1,4370042,15.83,120,36417.02,2017-01-11,2026-11-20,False
1,1,3659422,8.82,12,304951.83,2023-07-11,2024-07-05,False
2,3,3446836,14.51,240,14361.82,2022-05-26,2042-02-10,True
1,1,4567927,14.72,240,19033.03,2017-02-16,2036-11-03,False
2,5,3893278,14.08,60,64887.97,2021-02-28,2026-02-02,False
3,2,3908459,14.21,120,32570.49,2025-03-30,2035-02-06,False
4,2,2847041,14.55,240,11862.67,2023-12-28,2043-09-14,False
5,3,2069085,15.06,180,11494.92,2020-08-20,2035-06-03,False
7,1,1313855,9.26,180,7299.19,2019-11-12,2034-08-25,False
2,2,4229220,13.89,60,70487.0,2025-09-27,2030-09-01,True
4,3,1964982,7.5,60,32749.7,2023-02-28,2028-02-02,False
2,4,2938860,7.29,36,81635.0,2024-12-26,2027-12-11,False
8,5,4953435,12.82,360,13759.54,2026-04-07,2055-11-01,False
1,5,1535731,7.14,24,63988.79,2025-11-29,2027-11-19,False
4,3,3819945,8.06,360,10610.96,2023-01-06,2052-08-01,False
9,5,4421084,10.33,60,73684.73,2019-03-24,2024-02-26,False
6,1,4084172,15.91,48,85086.92,2016-07-07,2020-06-16,False
1,5,4090284,10.29,12,340857.0,2018-01-01,2018-12-27,False
7,4,1068040,7.6,360,2966.78,2018-05-30,2047-12-24,False
6,5,2567611,15.76,24,106983.79,2022-04-16,2024-04-05,False
5,2,2005435,13.13,24,83559.79,2022-04-07,2024-03-27,False
2,5,3371502,7.72,240,14047.92,2018-07-10,2038-03-27,True
7,3,2030473,11.66,84,24172.3,2025-03-21,2032-02-13,False
1,4,679356,7.14,180,3774.2,2019-05-01,2034-02-11,False
8,5,3708633,15.87,60,61810.55,2020-02-26,2025-01-30,False
7,5,4052446,7.03,24,168851.92,2022-02-18,2024-02-08,False
8,4,2217645,11.66,360,6160.12,2023-07-29,2053-02-21,False
6,3,1760453,13.88,60,29340.88,2025-12-11,2030-11-15,False
9,5,685348,12.86,24,28556.17,2023-01-05,2024-12-25,False
9,2,2610036,9.2,48,54375.75,2017-02-10,2021-01-20,False
4,3,3455938,15.05,36,95998.28,2019-10-12,2022-09-26,False
5,1,1317145,10.8,48,27440.52,2023-01-11,2026-12-21,False
2,1,3183530,13.13,36,88431.39,2024-11-08,2027-10-24,False
9,2,4519349,9.13,60,75322.48,2024-06-05,2029-05-10,True
1,5,2395227,9.91,180,13306.82,2023-06-19,2038-04-01,False
9,1,876473,14.54,12,73039.42,2017-07-04,2018-06-29,False
4,3,2831236,13.78,84,33705.19,2022-08-13,2029-07-07,False
5,3,2229655,11.22,180,12386.97,2023-04-13,2038-01-24,True
8,4,4882447,9.12,12,406870.58,2025-01-27,2026-01-22,True
2,5,4432196,14.93,48,92337.42,2021-01-10,2024-12-20,False
8,5,471846,13.64,120,3932.05,2017-09-13,2027-07-23,False
8,2,2149320,14.21,180,11940.67,2017-08-19,2032-06-01,False
5,3,1985513,8.44,24,82729.71,2023-07-25,2025-07-14,False
6,1,4451685,13.79,24,185486.88,2024-05-22,2026-05-12,False
5,1,2692413,11.22,12,224367.75,2021-10-15,2022-10-10,True
2,5,1428308,15.51,48,29756.42,2025-10-24,2029-10-03,False
3,4,1509964,11.93,180,8388.69,2022-10-26,2037-08-08,False
7,4,1477301,12.99,84,17586.92,2025-09-18,2032-08-12,False
1,4,3127228,15.15,180,17373.49,2026-01-23,2040-11-05,False
3,5,508496,11.61,24,21187.33,2021-05-22,2023-05-12,False
2,3,2158126,10.51,12,179843.83,2020-09-12,2021-09-07,False
5,5,3718628,8.4,240,15494.28,2021-02-15,2040-11-02,False
4,3,2203655,7.5,360,6121.26,2016-10-02,2046-04-28,False
7,1,77553,7.72,36,2154.25,2018-06-19,2021-06-03,False
9,5,2693499,9.25,36,74819.42,2024-02-07,2027-01-22,False
